date,BTCUSDT,ETHUSDT,BNBUSDT,SOLUSDT,NEARUSDT,AVAXUSDT,OPUSDT,FETUSDT,LINKUSDT,AAVEUSDT,XRPUSDT,DOGEUSDT
2026-01-05 08:00:00,93446.82,3179.93,907.53,135.8,1.714,14.24,0.311,0.2825,13.48,167.63,2.1348,0.14755
2026-01-05 12:00:00,94507.45,3197.99,904.88,136.32,1.753,14.22,0.321,0.2897,13.73,172.85,2.1653,0.14863
2026-01-05 16:00:00,94608.15,3225.62,912.43,138.41,1.78,14.32,0.33,0.2895,13.78,174.6,2.279,0.15156
2026-01-05 20:00:00,94114.96,3224.57,910.82,138.06,1.799,14.46,0.331,0.2922,13.92,175.49,2.35,0.15211
2026-01-06 00:00:00,93952.14,3225.8,907.5,138.51,1.791,14.42,0.333,0.2965,13.8,171.78,2.3831,0.1528
2026-01-06 04:00:00,93433.15,3218.51,904.69,137.75,1.799,14.39,0.324,0.2971,13.72,173.24,2.3303,0.14944
2026-01-06 08:00:00,93902.54,3235.94,913.19,139.52,1.784,14.52,0.333,0.3091,13.91,171.56,2.3739,0.15078
2026-01-06 12:00:00,93605.38,3274.16,918.84,141.55,1.788,14.53,0.328,0.2954,13.96,172.01,2.347,0.14942
2026-01-06 16:00:00,92100.0,3226.24,901.0,137.39,1.733,14.51,0.325,0.2922,13.72,173.53,2.2288,0.146
2026-01-06 20:00:00,93794.39,3293.33,918.75,141.13,1.828,14.62,0.331,0.2954,14.03,174.62,2.3063,0.15089
2026-01-07 00:00:00,92514.67,3258.11,909.57,139.72,1.799,14.48,0.322,0.2873,13.8,170.42,2.2662,0.14837
2026-01-07 04:00:00,92536.4,3255.37,917.01,139.47,1.785,14.47,0.322,0.2912,13.84,170.42,2.277,0.14884
2026-01-07 08:00:00,92231.23,3228.15,911.35,138.1,1.8,14.45,0.331,0.2933,13.68,174.62,2.2488,0.14855
2026-01-07 12:00:00,91473.0,3168.89,901.03,135.9,1.733,14.03,0.314,0.2804,13.42,165.12,2.2,0.14571
2026-01-07 16:00:00,91310.02,3150.22,899.8,135.76,1.715,14.08,0.314,0.282,13.43,166.9,2.1909,0.14679
2026-01-07 20:00:00,91400.76,3167.36,900.58,136.68,1.714,14.13,0.314,0.2743,13.44,168.04,2.1681,0.14657
2026-01-08 00:00:00,90748.67,3140.64,899.74,137.08,1.706,14.05,0.313,0.2717,13.35,170.06,2.1493,0.14574
2026-01-08 04:00:00,90492.28,3131.09,884.58,136.25,1.68,13.72,0.313,0.2792,13.32,163.23,2.1206,0.14407
2026-01-08 08:00:00,90414.5,3113.21,887.5,134.9,1.7,13.94,0.308,0.2676,13.2,164.07,2.0957,0.14096
2026-01-08 12:00:00,90758.89,3092.94,886.64,136.66,1.717,13.94,0.319,0.2929,13.29,165.91,2.1281,0.14164
2026-01-08 16:00:00,90762.94,3121.6,890.16,137.58,1.67,13.87,0.32,0.28,13.24,164.2,2.1409,0.14196
2026-01-08 20:00:00,91110.36,3113.02,891.93,138.49,1.67,13.96,0.32,0.2856,13.28,165.81,2.1244,0.14224
2026-01-09 00:00:00,91283.57,3117.2,895.3,140.99,1.713,13.95,0.32,0.2828,13.34,164.55,2.1338,0.14321
2026-01-09 04:00:00,90800.15,3114.51,894.73,139.66,1.68,13.99,0.317,0.284,13.31,166.71,2.1201,0.14224
2026-01-09 08:00:00,90422.32,3102.16,889.04,138.35,1.699,13.78,0.317,0.2769,13.18,166.71,2.1044,0.14099
2026-01-09 12:00:00,90912.56,3103.89,892.61,138.61,1.745,14.0,0.321,0.2927,13.28,169.11,2.1156,0.14167
2026-01-09 16:00:00,90580.86,3080.37,893.45,135.97,1.692,13.72,0.313,0.28,13.12,163.84,2.085,0.1396
2026-01-09 20:00:00,90498.43,3086.92,898.04,136.04,1.692,13.81,0.313,0.283,13.2,163.84,2.0951,0.14062
2026-01-10 00:00:00,90661.04,3092.93,904.28,136.33,1.712,13.66,0.313,0.2815,13.15,164.69,2.0909,0.14049
2026-01-10 04:00:00,90597.85,3091.61,905.78,136.24,1.678,13.72,0.313,0.2815,13.11,164.69,2.1019,0.14006
2026-01-10 08:00:00,90798.56,3099.91,900.03,136.66,1.687,13.86,0.321,0.2825,13.21,164.21,2.1013,0.14014
2026-01-10 12:00:00,90555.99,3097.99,909.38,136.5,1.726,13.82,0.326,0.2799,13.2,164.21,2.0928,0.14013
2026-01-10 16:00:00,90635.57,3092.46,914.39,136.14,1.688,13.88,0.326,0.2776,13.25,167.23,2.0968,0.14009
2026-01-10 20:00:00,90433.54,3087.75,906.87,136.14,1.688,13.78,0.318,0.2781,13.12,167.23,2.0925,0.1397
2026-01-11 00:00:00,90751.88,3098.55,913.2,136.43,1.706,13.73,0.321,0.2837,13.26,165.84,2.0949,0.13923
2026-01-11 04:00:00,90818.98,3096.22,912.75,136.16,1.681,13.79,0.319,0.2843,13.21,165.84,2.0941,0.13991
2026-01-11 08:00:00,90783.69,3108.71,913.13,136.64,1.72,13.82,0.32,0.2847,13.22,165.95,2.0966,0.14001
2026-01-11 12:00:00,90840.3,3117.55,909.78,138.02,1.72,13.91,0.318,0.2862,13.2,168.15,2.0907,0.13797
2026-01-11 16:00:00,90685.87,3127.81,906.2,139.53,1.726,13.89,0.318,0.3062,13.28,167.25,2.0904,0.13782
2026-01-11 20:00:00,90982.41,3124.24,903.88,139.57,1.678,13.56,0.313,0.2911,13.2,169.45,2.0747,0.13766
2026-01-12 00:00:00,92043.85,3161.44,908.09,142.54,1.77,14.06,0.331,0.3118,13.41,171.14,2.08,0.14086
2026-01-12 04:00:00,91716.86,3136.45,907.27,141.41,1.772,13.79,0.319,0.2954,13.34,171.59,2.0541,0.13793
2026-01-12 08:00:00,90541.09,3114.29,903.21,140.01,1.678,13.69,0.32,0.289,13.19,163.39,2.0442,0.1364
2026-01-12 12:00:00,91625.07,3128.75,905.18,142.66,1.718,13.89,0.315,0.2924,13.27,164.96,2.0935,0.1386
2026-01-12 16:00:00,91847.37,3123.25,907.62,140.89,1.688,13.73,0.319,0.2842,13.17,166.0,2.0711,0.13831
2026-01-12 20:00:00,91258.72,3098.3,906.89,139.37,1.678,13.55,0.308,0.2801,13.08,166.0,2.0549,0.13697
2026-01-13 00:00:00,91407.46,3114.0,906.17,138.58,1.723,13.57,0.311,0.2855,13.13,166.0,2.05,0.13699
2026-01-13 04:00:00,92090.5,3126.15,914.74,140.31,1.753,13.74,0.316,0.289,13.26,170.37,2.0573,0.13891
2026-01-13 08:00:00,91976.62,3141.29,909.5,141.9,1.805,13.8,0.327,0.2841,13.29,172.29,2.063,0.13932
2026-01-13 12:00:00,93440.26,3177.09,915.83,143.44,1.819,14.25,0.343,0.2901,13.57,172.65,2.099,0.14184
2026-01-13 16:00:00,94219.9,3213.25,940.63,144.36,1.849,14.55,0.354,0.2848,13.72,175.37,2.1377,0.1443
2026-01-13 20:00:00,95389.66,3323.05,944.55,145.38,1.891,14.74,0.376,0.2929,14.05,176.66,2.1668,0.14755
2026-01-14 00:00:00,95647.37,3349.11,950.02,145.92,1.847,14.74,0.361,0.2945,14.13,178.76,2.1819,0.14949
2026-01-14 04:00:00,95227.4,3340.32,938.39,144.59,1.843,14.74,0.365,0.2893,14.09,179.38,2.1485,0.14815
2026-01-14 08:00:00,94802.3,3284.68,928.98,143.64,1.867,14.51,0.365,0.2961,13.97,178.22,2.1134,0.14598
2026-01-14 12:00:00,96660.97,3342.06,942.54,146.85,1.803,14.72,0.356,0.294,14.21,175.9,2.1528,0.14872
2026-01-14 16:00:00,97548.44,3373.56,945.17,146.97,1.84,14.66,0.351,0.2927,14.24,180.0,2.1447,0.14784
2026-01-14 20:00:00,97013.66,3360.31,949.98,146.89,1.823,14.64,0.351,0.2928,14.1,177.28,2.1351,0.1474
2026-01-15 00:00:00,95857.97,3282.69,933.72,143.44,1.75,14.14,0.348,0.2775,13.74,172.57,2.0889,0.14262
2026-01-15 04:00:00,96635.56,3328.0,938.11,144.93,1.791,14.29,0.348,0.2865,13.93,173.8,2.0993,0.14422
2026-01-15 08:00:00,96645.33,3347.1,939.39,144.99,1.746,14.33,0.357,0.2815,13.94,172.71,2.113,0.14363
2026-01-15 12:00:00,96713.99,3323.8,935.66,143.36,1.725,13.87,0.343,0.2753,13.93,170.02,2.098,0.1422
2026-01-15 16:00:00,95583.31,3288.87,930.11,141.6,1.706,13.69,0.338,0.2751,13.66,173.74,2.0673,0.1398
2026-01-15 20:00:00,95583.08,3316.53,932.96,142.35,1.724,13.77,0.338,0.2779,13.76,170.63,2.0798,0.14031
2026-01-16 00:00:00,95410.61,3300.03,929.0,142.21,1.724,13.77,0.345,0.2782,13.76,172.29,2.0654,0.13941
2026-01-16 04:00:00,95711.17,3303.86,934.41,143.02,1.745,13.8,0.344,0.2825,13.79,170.96,2.07,0.14029
2026-01-16 08:00:00,95449.84,3302.5,932.96,143.09,1.745,13.77,0.344,0.277,13.72,172.73,2.0637,0.13789
2026-01-16 12:00:00,94586.35,3258.61,924.67,140.89,1.68,13.36,0.326,0.2705,13.48,168.57,2.0327,0.13562
2026-01-16 16:00:00,95006.92,3276.08,932.05,144.08,1.694,13.39,0.326,0.2747,13.57,168.57,2.0575,0.13708
2026-01-16 20:00:00,95571.68,3297.24,938.37,144.9,1.708,13.62,0.336,0.2821,13.74,177.4,2.0708,0.13821
2026-01-17 00:00:00,95379.46,3290.64,937.67,144.47,1.708,13.56,0.345,0.2772,13.67,175.4,2.0546,0.13736
2026-01-17 04:00:00,95077.62,3290.8,936.79,143.79,1.77,13.59,0.345,0.2811,13.72,174.52,2.06,0.13733
2026-01-17 08:00:00,95294.6,3302.81,943.71,143.87,1.8,13.68,0.351,0.2789,13.71,174.37,2.0636,0.13781
2026-01-17 12:00:00,95580.08,3329.36,952.99,144.28,1.806,13.87,0.356,0.2851,13.85,176.4,2.083,0.13982
2026-01-17 16:00:00,95317.99,3315.68,952.39,144.25,1.805,13.81,0.344,0.2806,13.8,175.14,2.0759,0.13879
2026-01-17 20:00:00,95139.13,3310.64,947.81,143.75,1.749,13.74,0.344,0.2774,13.73,173.56,2.063,0.13779
2026-01-18 00:00:00,95191.42,3315.02,950.76,142.82,1.726,13.72,0.343,0.2767,13.69,173.56,2.0591,0.13737
2026-01-18 04:00:00,95043.2,3309.21,945.07,142.1,1.706,13.62,0.339,0.2729,13.73,173.56,2.0524,0.13715
2026-01-18 08:00:00,95242.89,3322.76,948.23,142.24,1.738,13.62,0.337,0.2738,13.8,172.84,2.0577,0.13726
2026-01-18 12:00:00,95062.58,3333.89,949.99,141.87,1.694,13.51,0.337,0.2734,13.77,172.84,2.0529,0.13686
2026-01-18 16:00:00,95377.13,3346.51,950.67,142.28,1.694,13.71,0.337,0.2756,13.79,176.62,2.0564,0.13768
2026-01-18 20:00:00,93752.57,3284.14,933.73,137.81,1.628,12.97,0.328,0.2518,13.34,168.99,1.993,0.13153
2026-01-19 00:00:00,92678.77,3209.8,925.33,134.0,1.594,12.67,0.313,0.2443,12.87,164.49,1.9677,0.12743
2026-01-19 04:00:00,92838.86,3208.96,927.62,133.53,1.56,12.63,0.306,0.2441,12.79,164.49,1.9619,0.12706
2026-01-19 08:00:00,93194.87,3224.44,930.85,134.24,1.555,12.75,0.306,0.2443,12.79,164.41,1.9713,0.12767
2026-01-19 12:00:00,93061.4,3216.07,926.35,133.5,1.568,12.79,0.306,0.242,12.79,162.45,1.9816,0.12799
2026-01-19 16:00:00,93106.92,3219.59,927.02,134.42,1.614,12.83,0.321,0.252,12.93,165.35,2.0131,0.12993
2026-01-19 20:00:00,92628.77,3189.17,923.98,133.41,1.578,12.65,0.321,0.2483,12.88,165.58,1.9915,0.12907
2026-01-20 00:00:00,92428.3,3188.12,931.67,134.32,1.612,12.7,0.321,0.2518,12.83,165.58,1.9599,0.12791
2026-01-20 04:00:00,91193.46,3128.82,923.39,130.6,1.595,12.62,0.313,0.2473,12.67,165.09,1.9468,0.12704
2026-01-20 08:00:00,91220.24,3111.15,915.65,128.79,1.571,12.52,0.316,0.2376,12.52,159.91,1.936,0.12522
2026-01-20 12:00:00,90614.82,3027.61,904.62,127.69,1.553,12.44,0.303,0.2345,12.43,156.57,1.9137,0.12474
2026-01-20 16:00:00,89728.27,2992.78,893.88,127.39,1.528,12.18,0.298,0.2314,12.27,155.02,1.9004,0.12385
2026-01-20 20:00:00,88416.88,2940.2,884.45,125.81,1.494,12.1,0.298,0.2299,12.16,154.19,1.8936,0.12343
2026-01-21 00:00:00,89429.68,2981.83,881.35,127.55,1.544,12.3,0.314,0.2383,12.34,155.41,1.901,0.12575
2026-01-21 04:00:00,89170.95,2969.46,875.98,127.53,1.544,12.25,0.313,0.2407,12.37,157.82,1.907,0.12545
2026-01-21 08:00:00,88799.03,2938.33,871.31,126.86,1.544,12.14,0.313,0.2376,12.32,156.49,1.89,0.12307
2026-01-21 12:00:00,90218.28,3003.5,892.19,130.4,1.551,12.37,0.315,0.2467,12.42,158.28,1.9577,0.12663
2026-01-21 16:00:00,90354.73,3057.02,889.84,131.52,1.574,12.54,0.314,0.243,12.58,161.75,1.973,0.12792
2026-01-21 20:00:00,89615.97,2990.59,882.07,129.39,1.53,12.51,0.308,0.2389,12.5,162.21,1.9463,0.12648
2026-01-22 00:00:00,89955.55,3020.25,889.63,129.86,1.562,12.49,0.321,0.2456,12.53,160.0,1.9479,0.1265
2026-01-22 04:00:00,90039.87,3002.1,889.55,130.08,1.562,12.51,0.325,0.2413,12.43,160.0,1.952,0.12619
2026-01-22 08:00:00,89900.03,2991.55,892.61,129.93,1.562,12.38,0.313,0.244,12.48,157.5,1.9466,0.12604
2026-01-22 12:00:00,89021.06,2945.31,884.12,127.41,1.506,12.19,0.304,0.234,12.3,156.43,1.9126,0.12454
2026-01-22 16:00:00,89853.06,2957.03,887.3,129.27,1.506,12.13,0.304,0.2403,12.23,156.66,1.934,0.12492
2026-01-22 20:00:00,89579.27,2951.05,887.39,128.39,1.506,12.17,0.305,0.2401,12.23,156.7,1.9235,0.12424
2026-01-23 00:00:00,89893.95,2963.69,890.25,128.77,1.5,12.27,0.316,0.2392,12.29,157.39,1.9183,0.1255
2026-01-23 04:00:00,89621.5,2946.29,892.64,127.92,1.541,12.17,0.319,0.2404,12.25,159.0,1.9142,0.12535
2026-01-23 08:00:00,89198.93,2940.63,891.06,127.62,1.543,12.22,0.313,0.2343,12.21,159.0,1.914,0.12507
2026-01-23 12:00:00,89657.07,2953.47,892.43,127.64,1.526,12.19,0.303,0.2381,12.14,156.85,1.9191,0.12466
2026-01-23 16:00:00,90003.57,2960.2,892.83,127.99,1.496,12.19,0.304,0.2352,12.23,157.73,1.9217,0.12476
2026-01-23 20:00:00,89626.83,2957.74,892.0,127.41,1.496,12.21,0.303,0.2343,12.25,157.73,1.9224,0.12469
2026-01-24 00:00:00,89792.0,2964.14,894.39,127.95,1.526,12.17,0.303,0.233,12.24,157.73,1.9239,0.12484
2026-01-24 04:00:00,89630.81,2958.76,893.86,127.22,1.526,12.16,0.303,0.2358,12.25,157.73,1.9191,0.12427
2026-01-24 08:00:00,89616.37,2960.8,894.13,127.26,1.526,12.09,0.301,0.2358,12.23,157.73,1.9173,0.12465
2026-01-24 12:00:00,89290.48,2957.11,889.74,126.88,1.526,12.1,0.301,0.2289,12.2,155.67,1.9131,0.1236
2026-01-24 16:00:00,89349.55,2955.01,887.76,127.32,1.506,12.07,0.301,0.2305,12.18,154.46,1.9162,0.12427
2026-01-24 20:00:00,89272.04,2953.8,887.93,127.21,1.51,12.08,0.301,0.2326,12.21,156.86,1.9148,0.12437
2026-01-25 00:00:00,88955.36,2943.52,879.63,126.56,1.519,11.98,0.301,0.2283,12.19,156.86,1.9013,0.12307
2026-01-25 04:00:00,88666.59,2943.26,881.43,126.57,1.488,11.94,0.3,0.226,12.08,154.33,1.895,0.12282
2026-01-25 08:00:00,88565.18,2936.3,881.62,126.71,1.486,12.04,0.299,0.2304,12.03,155.57,1.9033,0.12343
2026-01-25 12:00:00,88406.54,2926.16,875.81,125.55,1.486,11.89,0.299,0.226,11.99,153.87,1.888,0.12224
2026-01-25 16:00:00,86584.69,2814.2,861.12,117.85,1.446,11.22,0.283,0.2136,11.38,146.76,1.8194,0.11868
2026-01-25 20:00:00,86649.27,2818.64,866.05,118.92,1.415,11.5,0.283,0.2185,11.49,147.0,1.8354,0.11958
2026-01-26 00:00:00,87136.51,2849.09,868.6,121.21,1.468,11.64,0.294,0.2238,11.73,149.32,1.868,0.1216
2026-01-26 04:00:00,88040.35,2904.34,873.85,122.89,1.47,11.58,0.295,0.2243,11.83,149.32,1.8818,0.12191
2026-01-26 08:00:00,87837.5,2891.13,872.84,122.53,1.438,11.69,0.297,0.2246,11.83,151.51,1.8917,0.12103
2026-01-26 12:00:00,87655.24,2899.76,876.22,123.49,1.482,11.69,0.3,0.2206,12.03,152.38,1.9248,0.12188
2026-01-26 16:00:00,88023.71,2921.64,875.3,124.21,1.449,11.75,0.3,0.2267,11.97,151.95,1.908,0.1221
2026-01-26 20:00:00,88357.77,2929.61,880.49,124.2,1.444,11.75,0.3,0.2229,11.97,154.33,1.905,0.12268
2026-01-27 00:00:00,88790.85,2940.48,884.11,124.68,1.444,11.81,0.302,0.2199,11.99,154.66,1.9103,0.1231
2026-01-27 04:00:00,88366.18,2930.31,883.14,124.38,1.444,11.78,0.294,0.2229,11.93,153.01,1.8984,0.12233
2026-01-27 08:00:00,88014.87,2906.07,879.24,124.0,1.481,11.68,0.294,0.2186,11.92,153.61,1.891,0.12232
2026-01-27 12:00:00,87931.96,2939.91,884.25,125.0,1.481,11.62,0.293,0.2223,11.99,156.36,1.8922,0.12231
2026-01-27 16:00:00,88424.77,2979.12,891.76,125.8,1.458,11.72,0.293,0.2246,12.0,156.54,1.9065,0.1244
2026-01-27 20:00:00,89260.5,3026.17,899.25,127.44,1.472,12.18,0.302,0.2296,12.1,158.73,1.9183,0.12626
2026-01-28 00:00:00,89135.1,3005.78,900.29,126.89,1.494,12.09,0.302,0.2267,12.0,158.57,1.9022,0.12459
2026-01-28 04:00:00,89170.07,3004.67,905.5,126.94,1.472,12.09,0.303,0.2267,11.92,158.83,1.9161,0.12551
2026-01-28 08:00:00,90095.7,3039.83,910.88,128.09,1.495,12.21,0.295,0.2239,11.87,160.52,1.9412,0.12663
2026-01-28 12:00:00,89534.61,3010.13,903.33,126.02,1.493,12.07,0.295,0.2264,11.78,160.52,1.9088,0.12436
2026-01-28 16:00:00,89435.81,3027.38,906.66,125.95,1.493,12.05,0.299,0.2287,11.81,160.2,1.9196,0.1253
2026-01-28 20:00:00,89249.46,3011.22,901.51,125.21,1.493,12.14,0.304,0.2319,11.82,161.35,1.9102,0.1249
2026-01-29 00:00:00,88034.24,2952.41,904.15,123.0,1.449,11.78,0.288,0.2219,11.68,159.62,1.8777,0.12236
2026-01-29 04:00:00,88328.31,2962.09,907.09,123.75,1.459,11.8,0.293,0.2254,11.63,156.05,1.8852,0.12203
2026-01-29 08:00:00,87763.22,2929.84,896.32,122.86,1.416,11.7,0.284,0.2196,11.58,155.45,1.8709,0.12114
2026-01-29 12:00:00,84885.56,2822.13,869.28,117.65,1.38,10.9,0.266,0.2093,10.99,145.71,1.8009,0.11646
2026-01-29 16:00:00,83999.39,2804.54,862.52,116.94,1.373,11.02,0.263,0.2098,10.89,143.46,1.7896,0.11571
2026-01-29 20:00:00,84684.39,2822.47,870.75,117.78,1.381,11.04,0.271,0.2149,11.09,146.24,1.8085,0.11725
2026-01-30 00:00:00,82726.09,2741.19,846.06,114.64,1.354,10.92,0.265,0.2092,10.87,144.29,1.7483,0.11421
2026-01-30 04:00:00,82936.12,2743.52,848.55,115.89,1.317,10.84,0.265,0.2066,10.65,140.85,1.7606,0.11407
2026-01-30 08:00:00,83206.93,2758.47,842.32,117.01,1.338,10.97,0.268,0.2119,10.77,139.89,1.7698,0.11561
2026-01-30 12:00:00,83059.34,2729.11,853.24,116.59,1.308,10.96,0.268,0.2064,10.82,138.9,1.7566,0.11591
2026-01-30 16:00:00,84360.89,2752.88,856.83,118.86,1.343,11.04,0.27,0.2113,10.92,136.54,1.777,0.11851
2026-01-30 20:00:00,84240.31,2707.96,858.83,117.55,1.343,10.91,0.263,0.2047,10.8,138.39,1.735,0.11583
2026-01-31 00:00:00,84052.18,2696.58,856.07,118.42,1.344,10.82,0.266,0.2081,10.82,137.19,1.7477,0.11514
2026-01-31 04:00:00,83519.39,2678.86,850.88,117.43,1.308,10.64,0.257,0.2012,10.67,135.69,1.7199,0.11294
2026-01-31 08:00:00,82906.07,2638.15,840.48,116.14,1.285,10.62,0.255,0.199,10.51,133.01,1.7003,0.112
2026-01-31 12:00:00,81317.82,2529.29,802.05,108.62,1.253,10.21,0.25,0.1907,10.1,133.29,1.6378,0.10662
2026-01-31 16:00:00,77805.78,2387.14,771.57,102.11,1.183,9.91,0.229,0.181,9.67,123.83,1.5836,0.10186
2026-01-31 20:00:00,78805.8,2454.19,779.84,105.27,1.212,10.13,0.233,0.1871,9.88,129.61,1.6492,0.1041
2026-02-01 00:00:00,78901.16,2441.03,786.18,104.86,1.212,10.21,0.233,0.1903,10.08,128.48,1.6682,0.10463
2026-02-01 04:00:00,78366.76,2411.66,781.49,105.32,1.212,10.24,0.234,0.1906,9.9,125.93,1.6656,0.10594
2026-02-01 08:00:00,78831.53,2410.93,774.3,105.06,1.216,10.12,0.235,0.1887,9.8,128.01,1.6525,0.10579
2026-02-01 12:00:00,77869.07,2323.21,753.05,102.37,1.164,9.81,0.227,0.1825,9.52,122.45,1.5953,0.10436
2026-02-01 16:00:00,77200.12,2315.55,753.76,101.79,1.182,9.83,0.233,0.1836,9.5,125.14,1.6005,0.10369
2026-02-01 20:00:00,76934.4,2270.61,757.84,100.7,1.185,10.05,0.23,0.1832,9.4,122.39,1.5898,0.10426
2026-02-02 00:00:00,76258.14,2240.06,750.87,100.1,1.18,9.86,0.225,0.1814,9.37,123.74,1.5794,0.10324
2026-02-02 04:00:00,76705.11,2235.09,755.81,101.62,1.184,9.88,0.229,0.1842,9.39,123.45,1.5824,0.10347
2026-02-02 08:00:00,77733.94,2280.68,764.9,103.01,1.184,10.03,0.226,0.1842,9.62,126.84,1.619,0.10534
2026-02-02 12:00:00,78916.77,2369.89,777.48,104.69,1.237,10.29,0.238,0.1885,9.98,130.07,1.6409,0.1095
2026-02-02 16:00:00,78353.7,2334.39,771.69,103.97,1.237,10.18,0.238,0.1879,9.79,130.07,1.6267,0.10782
2026-02-02 20:00:00,78794.56,2345.51,776.67,104.55,1.23,10.15,0.227,0.1875,9.83,127.54,1.6237,0.10789
2026-02-03 00:00:00,78858.39,2343.55,775.93,104.23,1.176,9.99,0.228,0.1859,9.8,126.28,1.6138,0.10775
2026-02-03 04:00:00,78793.64,2322.86,783.04,104.63,1.21,10.15,0.233,0.185,9.74,130.74,1.618,0.10803
2026-02-03 08:00:00,78198.51,2277.24,770.49,103.1,1.216,10.06,0.233,0.1838,9.63,129.24,1.6052,0.10685
2026-02-03 12:00:00,78126.73,2302.23,777.48,102.61,1.196,10.17,0.223,0.1811,9.62,129.21,1.618,0.11001
2026-02-03 16:00:00,75051.43,2207.13,758.05,99.13,1.178,9.88,0.211,0.1804,9.4,126.91,1.5828,0.10661
2026-02-03 20:00:00,75751.88,2234.08,754.52,97.73,1.172,9.94,0.221,0.1801,9.51,125.43,1.5765,0.1061
2026-02-04 00:00:00,76753.66,2284.0,761.75,99.09,1.202,10.02,0.221,0.1849,9.74,127.49,1.5988,0.10869
2026-02-04 04:00:00,76525.29,2283.5,764.3,97.94,1.172,10.14,0.223,0.1865,9.64,127.37,1.6075,0.10855
2026-02-04 08:00:00,76038.3,2256.46,749.54,96.21,1.166,10.02,0.221,0.1837,9.6,127.16,1.5925,0.10759
2026-02-04 12:00:00,74157.14,2154.25,734.63,93.01,1.145,9.71,0.221,0.1767,9.28,122.39,1.5426,0.1035
2026-02-04 16:00:00,73894.73,2184.08,718.14,94.46,1.18,9.93,0.224,0.1821,9.42,123.77,1.5534,0.10525
2026-02-04 20:00:00,73160.68,2147.84,697.83,92.05,1.16,9.76,0.222,0.1757,9.28,121.81,1.5119,0.1039
2026-02-05 00:00:00,71237.36,2108.24,693.92,91.12,1.16,9.61,0.222,0.1802,9.11,121.73,1.4442,0.10256
2026-02-05 04:00:00,70677.4,2089.93,690.92,90.71,1.126,9.49,0.222,0.1762,9.14,119.42,1.44,0.10155
2026-02-05 08:00:00,70352.02,2078.02,682.9,89.96,1.107,9.33,0.208,0.169,8.83,119.36,1.36,0.09936
2026-02-05 12:00:00,67495.94,1961.5,658.36,84.58,1.074,9.0,0.187,0.1663,8.51,114.6,1.2967,0.09472
2026-02-05 16:00:00,65297.1,1928.22,640.61,81.67,1.018,8.69,0.195,0.1554,8.36,109.94,1.2132,0.09143
2026-02-05 20:00:00,62754.09,1825.6,609.19,78.24,1.006,8.3,0.181,0.1484,7.91,100.97,1.2129,0.08839
2026-02-06 00:00:00,64211.94,1894.3,615.14,76.65,0.949,8.3,0.176,0.151,8.0,104.23,1.262,0.08965
2026-02-06 04:00:00,64845.34,1895.28,622.49,79.56,0.995,8.43,0.176,0.1574,8.11,103.05,1.295,0.09077
2026-02-06 08:00:00,66583.24,1932.21,635.4,81.19,1.007,8.73,0.182,0.1613,8.32,106.7,1.3654,0.09355
2026-02-06 12:00:00,68618.71,1982.15,651.19,84.52,1.065,9.07,0.191,0.1637,8.58,108.1,1.5124,0.09672
2026-02-06 16:00:00,70789.35,2066.89,658.61,87.24,1.073,9.2,0.197,0.1668,9.04,115.04,1.4571,0.0989
2026-02-06 20:00:00,70588.22,2064.39,657.05,87.51,1.1,9.31,0.198,0.1691,8.89,116.97,1.4705,0.09854
2026-02-07 00:00:00,70926.67,2081.66,659.06,88.09,1.104,9.3,0.199,0.1703,8.93,113.4,1.4723,0.09865
2026-02-07 04:00:00,68150.33,2030.27,638.66,85.44,1.049,9.03,0.199,0.1634,8.67,111.87,1.4138,0.0957
2026-02-07 08:00:00,67988.25,2019.51,635.31,84.71,1.041,9.05,0.199,0.1623,8.64,111.87,1.3926,0.09555
2026-02-07 12:00:00,69123.8,2052.32,641.66,86.46,1.074,9.16,0.199,0.1667,8.79,114.6,1.4083,0.09688
2026-02-07 16:00:00,69342.73,2089.78,649.55,88.2,1.075,9.37,0.195,0.1662,8.92,115.95,1.4317,0.09854
2026-02-07 20:00:00,69310.38,2095.0,647.27,87.79,1.093,9.22,0.187,0.165,8.88,111.14,1.4252,0.09807
2026-02-08 00:00:00,69076.27,2080.13,643.33,86.9,1.053,9.14,0.187,0.1643,8.89,112.41,1.4143,0.09819
2026-02-08 04:00:00,69700.0,2081.35,639.72,87.21,1.074,9.11,0.187,0.163,8.83,112.41,1.4197,0.09681
2026-02-08 08:00:00,70978.1,2131.87,644.75,88.27,1.074,9.25,0.192,0.1668,8.95,111.83,1.45,0.09766
2026-02-08 12:00:00,71141.2,2106.16,643.04,87.82,1.051,9.16,0.192,0.1652,8.87,112.95,1.4387,0.09704
2026-02-08 16:00:00,71427.09,2127.08,646.56,88.45,1.054,9.19,0.193,0.1652,8.93,114.04,1.4503,0.09782
2026-02-08 20:00:00,70315.68,2089.2,642.19,87.0,1.033,9.11,0.189,0.1618,8.87,115.36,1.4309,0.09607
2026-02-09 00:00:00,71232.02,2100.33,644.82,87.74,1.054,9.13,0.189,0.1653,8.81,112.63,1.451,0.09724
2026-02-09 04:00:00,70481.38,2067.34,632.13,85.61,1.054,9.04,0.189,0.1653,8.82,112.63,1.4334,0.09537
2026-02-09 08:00:00,68879.81,2023.0,621.79,83.44,1.0,8.79,0.181,0.1563,8.57,111.38,1.3914,0.09307
